epoch,train_loss,train_top1,vertices_seen,label_time,optim_time,epoch_time,val_loss,val_top1,best_val_loss
1,3.2710010409355164,0.323974609375,32768,2.3523852825164795,1.0742247104644775,4.872656345367432,3.185735397040844,0.324615478515625,3.185735397040844
2,3.1202149093151093,0.321319580078125,32768,2.3322880268096924,0.5613164901733398,4.38700795173645,3.160898670554161,0.3271026611328125,3.160898670554161
3,3.1848791241645813,0.328857421875,32768,2.504114866256714,0.6613624095916748,4.83006477355957,3.1603160575032234,0.324798583984375,3.1603160575032234
4,3.1917248368263245,0.325592041015625,32768,2.6273670196533203,0.6663670539855957,4.882673025131226,3.1587969958782196,0.326324462890625,3.1587969958782196
5,3.197174444794655,0.326812744140625,32768,2.451496124267578,0.5827598571777344,4.536013841629028,3.1575735732913017,0.326507568359375,3.1575735732913017
6,3.1319226175546646,0.326751708984375,32768,2.4984962940216064,0.5532162189483643,4.6152184009552,3.1529269739985466,0.32421875,3.1529269739985466
7,3.1752747148275375,0.32904052734375,32768,2.4112746715545654,0.5652940273284912,4.444881916046143,3.151406481862068,0.325836181640625,3.151406481862068
8,3.200264558196068,0.32647705078125,32768,2.410489320755005,0.5560293197631836,4.442847490310669,3.150811903178692,0.3253936767578125,3.150811903178692
9,3.16392420232296,0.32952880859375,32768,2.325897693634033,0.5544736385345459,4.114490032196045,3.1526299342513084,0.3275146484375,3.150811903178692
10,3.1968607306480408,0.3321533203125,32768,2.501316547393799,0.6345968246459961,4.56949257850647,3.1479772478342056,0.327484130859375,3.1479772478342056
11,3.1832049936056137,0.324432373046875,32768,2.2978434562683105,0.5435237884521484,4.323377847671509,3.1477973237633705,0.32720947265625,3.1477973237633705
12,3.178949385881424,0.32586669921875,32768,2.5489635467529297,0.5599148273468018,4.346200227737427,3.166321538388729,0.325836181640625,3.1477973237633705
13,3.186506971716881,0.32574462890625,32768,2.478713274002075,0.5575063228607178,4.5330352783203125,3.143392525613308,0.3257293701171875,3.143392525613308
14,3.1834122240543365,0.328857421875,32768,2.467146635055542,0.5915427207946777,4.313213586807251,3.1492069214582443,0.3258514404296875,3.143392525613308
15,3.187656581401825,0.32623291015625,32768,2.3468804359436035,0.5622038841247559,4.158364772796631,3.147784002125263,0.3259429931640625,3.143392525613308
16,3.175929546356201,0.323486328125,32768,2.3793649673461914,0.5525643825531006,4.360936880111694,3.1414018273353577,0.324951171875,3.1414018273353577
17,3.1691114753484726,0.328521728515625,32768,2.3183436393737793,0.5364987850189209,4.09308934211731,3.1487836241722107,0.325927734375,3.1414018273353577
18,3.1595599204301834,0.326385498046875,32768,2.5041043758392334,0.5709905624389648,4.315813302993774,3.1462196558713913,0.3241729736328125,3.1414018273353577
19,3.158478856086731,0.3270263671875,32768,2.4062318801879883,0.5891506671905518,4.2262585163116455,3.142381004989147,0.326904296875,3.1414018273353577
20,3.169230043888092,0.32513427734375,32768,2.2929818630218506,0.5414378643035889,4.072920799255371,3.144792541861534,0.3228759765625,3.1414018273353577
21,3.152737945318222,0.322662353515625,32768,2.3093857765197754,0.5373270511627197,4.0701518058776855,3.144188329577446,0.3244781494140625,3.1414018273353577
22,3.1323782354593277,0.329681396484375,32768,2.412428140640259,0.5736618041992188,4.184114456176758,3.1475548148155212,0.3240966796875,3.1414018273353577
23,3.203837141394615,0.32470703125,32768,2.466917037963867,0.5596334934234619,4.228822469711304,3.1553010419011116,0.32354736328125,3.1414018273353577
24,3.1694926023483276,0.328125,32768,2.372119426727295,0.562422513961792,4.15553092956543,3.14843537658453,0.3230133056640625,3.1414018273353577
25,3.1562321186065674,0.32989501953125,32768,2.4003682136535645,0.5666296482086182,4.2006003856658936,3.1498617082834244,0.32476806640625,3.1414018273353577
26,3.166328728199005,0.329620361328125,32768,2.3836543560028076,0.545651912689209,4.1360249519348145,3.14633721858263,0.3249053955078125,3.1414018273353577
27,3.1702870279550552,0.3280029296875,32768,2.337263584136963,0.5483818054199219,4.107676982879639,3.157027766108513,0.327850341796875,3.1414018273353577
28,3.144991159439087,0.328399658203125,32768,2.299644947052002,0.5472750663757324,4.05141544342041,3.1449069455266,0.3275909423828125,3.1414018273353577
