epoch,train_loss,vertices_seen,data_gen_time,train_epoch_time,val_loss,val_vertices_seen,val_gen_time,best_val_loss
31,31.076245053089238,1015344,0.4902312755584717,7.167047739028931,30.86086603908828,33792,2.4748122692108154,30.86086603908828
32,31.09309270254601,1015344,1.405299186706543,7.806981325149536,30.825943701194994,33792,2.4748122692108154,30.825943701194994
33,31.126172078133127,1015344,1.5778851509094238,8.074134349822998,30.819878888852667,33792,2.4748122692108154,30.819878888852667
34,31.046715927232228,1015344,0.7431139945983887,6.022425889968872,30.793803075949352,33792,2.4748122692108154,30.793803075949352
35,30.999495307598835,1015344,0.3601658344268799,5.5715131759643555,30.77221606175105,33792,2.4748122692108154,30.77221606175105
36,30.964230453031227,1015344,2.3032257556915283,8.387417793273926,30.770976547038916,33792,2.4748122692108154,30.770976547038916
37,30.925895626687456,1015344,1.6081247329711914,8.173394203186035,30.763998479554147,33792,2.4748122692108154,30.763998479554147
38,31.035693173554357,1015344,0.9193570613861084,7.617683172225952,30.733227267409816,33792,2.4748122692108154,30.733227267409816
39,31.05027416300602,1015344,0.41455078125,5.016834735870361,30.70921825278889,33792,2.4748122692108154,30.70921825278889
40,30.928482601848835,1015344,0.4218015670776367,5.9254209995269775,30.703082899252575,33792,2.4748122692108154,30.703082899252575
41,30.94224637751601,1015344,0.5391910076141357,5.472965955734253,30.69532333540194,33792,2.4748122692108154,30.69532333540194
42,30.95269936480868,1015344,0.3632524013519287,7.553140163421631,30.70633598168691,33792,2.4748122692108154,30.69532333540194
43,30.820938101995885,1015344,1.489525318145752,8.405180931091309,30.674710804765876,33792,2.4748122692108154,30.674710804765876
44,30.95259296695138,1015344,1.0903682708740234,7.557323455810547,30.691917460976224,33792,2.4748122692108154,30.674710804765876
45,30.894422138140595,1015344,1.2358596324920654,5.376664161682129,30.684412427020796,33792,2.4748122692108154,30.674710804765876
46,30.901966998255478,1015344,0.608590841293335,4.5457236766815186,30.666978538036346,33792,2.4748122692108154,30.666978538036346
47,30.976985734767563,1015344,0.3142967224121094,5.207345724105835,30.64790720650644,33792,2.4748122692108154,30.64790720650644
48,30.835159515699218,1015344,1.705540418624878,8.220348834991455,30.670348647868995,33792,2.4748122692108154,30.64790720650644
49,30.98973170500334,1015344,0.9136214256286621,8.498820781707764,30.655728928970568,33792,2.4748122692108154,30.64790720650644
50,30.859745311681458,1015344,1.6348137855529785,7.79280424118042,30.633425506678496,33792,2.4748122692108154,30.633425506678496
51,30.845830785410833,1015344,0.29535603523254395,4.917971134185791,30.63734160047589,33792,2.4748122692108154,30.633425506678496
52,30.86062116140069,1015344,0.48139333724975586,7.98555064201355,30.625246886051062,33792,2.4748122692108154,30.625246886051062
53,30.915771027608,1015344,0.9494943618774414,8.461013317108154,30.63076866756786,33792,2.4748122692108154,30.625246886051062
54,30.908309838058695,1015344,1.5695559978485107,8.48009181022644,30.621340883500647,33792,2.4748122692108154,30.621340883500647
55,30.88987132822521,1015344,1.1278023719787598,5.073357820510864,30.623836329489045,33792,2.4748122692108154,30.621340883500647
56,30.980573545881622,1015344,0.4758186340332031,8.426382303237915,30.61907182859652,33792,2.4748122692108154,30.61907182859652
57,30.883146119287932,1015344,1.802443265914917,7.83356237411499,30.611329916751746,33792,2.4748122692108154,30.611329916751746
58,30.88805216345598,1015344,1.754408359527588,8.30762267112732,30.611777385075886,33792,2.4748122692108154,30.611329916751746
59,30.83939538814814,1015344,0.4557361602783203,4.445334434509277,30.602966637322396,33792,2.4748122692108154,30.602966637322396
60,30.984609186939554,1015344,0.7241342067718506,6.11724853515625,30.62221970160802,33792,2.4748122692108154,30.602966637322396
61,30.856926397257695,1015344,2.1179962158203125,8.440916776657104,30.603377728751212,33792,2.4748122692108154,30.602966637322396
62,30.796016914751075,1015344,1.8425464630126953,8.497340202331543,30.598054726918537,33792,2.4748122692108154,30.598054726918537
63,30.90934306996377,1015344,1.5876333713531494,5.887246131896973,30.59373174833529,33792,2.4748122692108154,30.59373174833529
64,30.85258061474174,1015344,0.38597846031188965,6.384827375411987,30.588605636900123,33792,2.4748122692108154,30.588605636900123
65,30.864263810553755,1015344,1.5176489353179932,8.115641355514526,30.589959505832557,33792,2.4748122692108154,30.588605636900123
66,30.858554972786866,1015344,2.454171895980835,7.944843292236328,30.584027483607784,33792,2.4748122692108154,30.584027483607784
67,30.87360823425145,1015344,1.486989974975586,6.504946231842041,30.586716570637442,33792,2.4748122692108154,30.584027483607784
68,30.87608681929758,1015344,0.40024232864379883,4.793100357055664,30.588512653654274,33792,2.4748122692108154,30.584027483607784
69,30.789165390546767,1015344,0.6154675483703613,6.065664052963257,30.593234221140545,33792,2.4748122692108154,30.584027483607784
70,30.848266128174313,1015344,0.7832057476043701,5.549787998199463,30.580415386142153,33792,2.4748122692108154,30.580415386142153
71,30.767873665212665,1015344,0.6653854846954346,8.398722410202026,30.57432259754701,33792,2.4748122692108154,30.57432259754701
72,30.844059827308605,1015344,1.6016342639923096,8.056233406066895,30.573727078510053,33792,2.4748122692108154,30.573727078510053
73,30.919120980093552,1015344,1.1842164993286133,7.664052486419678,30.576527656930864,33792,2.4748122692108154,30.573727078510053
74,30.802275277395356,1015344,1.056492805480957,5.493167161941528,30.58149720502622,33792,2.4748122692108154,30.573727078510053
75,30.758513376819085,1015344,0.553380012512207,7.5574047565460205,30.579067797371835,33792,2.4748122692108154,30.573727078510053
76,30.91286503329196,1015344,0.9351785182952881,8.77332592010498,30.57798024560466,33792,2.4748122692108154,30.573727078510053
77,30.83440889032018,1015344,1.6869680881500244,8.267015933990479,30.57555217815168,33792,2.4748122692108154,30.573727078510053
78,30.787685308085376,1015344,2.6979358196258545,5.557009696960449,30.568974596081357,33792,2.4748122692108154,30.568974596081357
79,30.90450532314755,1015344,0.6317265033721924,5.254619359970093,30.578330516815186,33792,2.4748122692108154,30.568974596081357
80,30.769593764141174,1015344,1.1626873016357422,8.029020547866821,30.578715152812727,33792,2.4748122692108154,30.568974596081357
81,30.846522192061666,1015344,1.5650660991668701,8.485634088516235,30.564513842264812,33792,2.4748122692108154,30.564513842264812
82,30.765476976352964,1015344,1.8464863300323486,7.115989446640015,30.568286422527198,33792,2.4748122692108154,30.564513842264812
83,30.873258957957304,1015344,0.6376140117645264,5.027663707733154,30.5646349643216,33792,2.4748122692108154,30.564513842264812
84,30.806558826917637,1015344,0.5892319679260254,8.57567548751831,30.558096992247034,33792,2.4748122692108154,30.558096992247034
85,30.90278729438316,1015344,1.46803879737854,7.999669790267944,30.561728425098188,33792,2.4748122692108154,30.558096992247034
86,30.778894493177447,1015344,2.167837619781494,8.501326322555542,30.554366155104205,33792,2.4748122692108154,30.554366155104205
87,30.82929929665559,1015344,0.32068777084350586,4.589318513870239,30.55343408837463,33792,2.4748122692108154,30.55343408837463
88,30.80294263935271,1015344,0.40456652641296387,7.217569589614868,30.566718475385144,33792,2.4748122692108154,30.55343408837463
89,30.73895145568285,1015344,1.6012160778045654,8.517706632614136,30.570166168790877,33792,2.4748122692108154,30.55343408837463
90,30.76233488041498,1015344,1.7993497848510742,8.643570899963379,30.558597855495684,33792,2.4748122692108154,30.55343408837463
91,30.722222345423376,1015344,1.0610592365264893,5.195423603057861,30.550796989238624,33792,2.4748122692108154,30.550796989238624
92,30.877882383787153,1015344,0.5831286907196045,8.593621969223022,30.55295061342644,33792,2.4748122692108154,30.550796989238624
93,30.845842632679084,1015344,1.6779916286468506,8.271563053131104,30.550108429157373,33792,2.4748122692108154,30.550108429157373
94,30.76049636555044,1015344,1.8280665874481201,8.096224308013916,30.566634501471665,33792,2.4748122692108154,30.550108429157373
95,30.821952969475,1015344,0.6462514400482178,5.200300216674805,30.554960837869935,33792,2.4748122692108154,30.550108429157373
96,30.797353337543278,1015344,0.4999699592590332,5.461916923522949,30.548328798828702,33792,2.4748122692108154,30.548328798828702
97,30.76965326675201,1015344,0.7340743541717529,5.911055326461792,30.54947795651176,33792,2.4748122692108154,30.548328798828702
98,30.820893520159917,1015344,0.4231116771697998,7.175363063812256,30.557802971565362,33792,2.4748122692108154,30.548328798828702
99,30.81962142628383,1015344,1.5581791400909424,8.676148176193237,30.555627938472863,33792,2.4748122692108154,30.548328798828702
100,30.70339283368874,1015344,1.4436225891113281,8.697876214981079,30.545851826667786,33792,2.4748122692108154,30.545851826667786
101,30.79413795973133,1015344,0.9906864166259766,5.827592849731445,30.543291350205738,33792,2.4748122692108154,30.543291350205738
102,30.733201074631026,1015344,0.39632725715637207,5.9946794509887695,30.544672118894983,33792,2.4748122692108154,30.543291350205738
103,30.757614969115792,1015344,1.3945200443267822,8.08836555480957,30.547362558769457,33792,2.4748122692108154,30.543291350205738
104,30.78781144280365,1015344,1.849937915802002,8.582923412322998,30.543526252110798,33792,2.4748122692108154,30.543291350205738
105,30.751430796559497,1015344,1.784792184829712,6.222599744796753,30.54269240661101,33792,2.4748122692108154,30.54269240661101
106,30.816193948111927,1015344,0.5422346591949463,6.801976680755615,30.538814134670027,33792,2.4748122692108154,30.538814134670027
107,30.77154353953653,1015344,1.433938980102539,8.507535219192505,30.536573794755068,33792,2.4748122692108154,30.536573794755068
108,30.778202843821244,1015344,1.4582622051239014,8.53152084350586,30.53847548275283,33792,2.4748122692108154,30.536573794755068
109,30.796570660567937,1015344,1.3013851642608643,5.476063966751099,30.537022346800025,33792,2.4748122692108154,30.536573794755068
110,30.822303790908183,1015344,0.4151723384857178,6.985785961151123,30.543010780305572,33792,2.4748122692108154,30.536573794755068
111,30.705008810960624,1015344,1.266692876815796,8.67721438407898,30.53378970334024,33792,2.4748122692108154,30.53378970334024
112,30.685654687190922,1015344,1.7710869312286377,8.173240184783936,30.537455889311705,33792,2.4748122692108154,30.53378970334024
113,30.790409623499233,1015344,1.6847550868988037,6.380102634429932,30.53928976167332,33792,2.4748122692108154,30.53378970334024
114,30.79209605974867,1015344,0.38367247581481934,6.077389478683472,30.532477485411096,33792,2.4748122692108154,30.532477485411096
115,30.73789137960181,1015344,1.5375051498413086,8.279895067214966,30.536836898688115,33792,2.4748122692108154,30.532477485411096
116,30.815504170217025,1015344,1.7282147407531738,8.675466537475586,30.543849616339713,33792,2.4748122692108154,30.532477485411096
117,30.784699641545583,1015344,1.468876600265503,6.243484973907471,30.534946022611678,33792,2.4748122692108154,30.532477485411096
118,30.756588226205587,1015344,0.5187976360321045,7.4181342124938965,30.532386149420883,33792,2.4748122692108154,30.532386149420883
119,30.695062112664708,1015344,1.2070703506469727,8.743990421295166,30.5352668708021,33792,2.4748122692108154,30.532386149420883
120,30.762478815130223,1015344,1.3158626556396484,7.836281061172485,30.537384683435615,33792,2.4748122692108154,30.532386149420883
121,30.754208123996328,1015344,1.7766833305358887,6.659797668457031,30.526412786859453,33792,2.4748122692108154,30.526412786859453
122,30.728855231250876,1015344,0.38385963439941406,5.5285444259643555,30.534989539420966,33792,2.4748122692108154,30.526412786859453
123,30.791944824485892,1015344,0.7494657039642334,6.130204439163208,30.534875851688962,33792,2.4748122692108154,30.526412786859453
124,30.770780786402984,1015344,0.6301310062408447,7.412761211395264,30.52553190787633,33792,2.4748122692108154,30.52553190787633
125,30.72500805769212,1015344,1.4865808486938477,7.859046936035156,30.524806176171158,33792,2.4748122692108154,30.524806176171158
126,30.76186367062504,1015344,1.7834811210632324,8.22032618522644,30.522727731502417,33792,2.4748122692108154,30.522727731502417
127,30.750642104638708,1015344,0.7866125106811523,5.316743612289429,30.529633005460102,33792,2.4748122692108154,30.522727731502417
128,30.735959292814425,1015344,0.4700188636779785,7.354503393173218,30.53166735714132,33792,2.4748122692108154,30.522727731502417
129,30.811978544397142,1015344,1.4872348308563232,8.626880884170532,30.521313988801204,33792,2.4748122692108154,30.521313988801204
130,30.831574963419495,1015344,1.0279409885406494,8.64553713798523,30.520624512975868,33792,2.4748122692108154,30.520624512975868
131,30.74234680567476,1015344,1.808605432510376,4.797191143035889,30.519619118083607,33792,2.4748122692108154,30.519619118083607
132,30.816414131597725,1015344,0.16051459312438965,6.6162683963775635,30.512716495629512,33792,2.4748122692108154,30.512716495629512
133,30.666017877636474,1015344,1.3562040328979492,8.614624977111816,30.522146799347617,33792,2.4748122692108154,30.512716495629512
134,30.782049116078948,1015344,1.4309301376342773,8.78757643699646,30.514584864630844,33792,2.4748122692108154,30.512716495629512
135,30.729722364706355,1015344,1.4657206535339355,5.982750177383423,30.513584518071376,33792,2.4748122692108154,30.512716495629512
136,30.7758608867512,1015344,0.2626802921295166,7.717473745346069,30.514646165298693,33792,2.4748122692108154,30.512716495629512
137,30.666288096360095,1015344,1.344310998916626,8.636106967926025,30.515527443452314,33792,2.4748122692108154,30.512716495629512
138,30.7185855720246,1015344,0.8911902904510498,8.441279411315918,30.509805579980213,33792,2.4748122692108154,30.509805579980213
139,30.772777990666007,1015344,1.7257537841796875,5.228851795196533,30.514842280835815,33792,2.4748122692108154,30.509805579980213
140,30.7194924294215,1015344,0.29646944999694824,4.1403844356536865,30.50956422993631,33792,2.4748122692108154,30.50956422993631
141,30.714040303365916,1015344,0.33524417877197266,6.051706314086914,30.510470146482643,33792,2.4748122692108154,30.50956422993631
142,30.730021650787148,1015344,1.6124765872955322,8.447786331176758,30.520726294228524,33792,2.4748122692108154,30.50956422993631
143,30.74175817496567,1015344,1.6037728786468506,8.535595417022705,30.50592119585384,33792,2.4748122692108154,30.50592119585384
144,30.80198539638067,1015344,1.411271095275879,6.127964019775391,30.51072881980376,33792,2.4748122692108154,30.50592119585384
145,30.75595483425392,1015344,0.6567707061767578,6.40259575843811,30.506981255430162,33792,2.4748122692108154,30.50592119585384
146,30.74699964532182,1015344,1.6523809432983398,8.25412106513977,30.506068128528018,33792,2.4748122692108154,30.50592119585384
147,30.787730723805904,1015344,1.850639820098877,8.060439586639404,30.512601762106925,33792,2.4748122692108154,30.50592119585384
148,30.73705233760248,1015344,1.820371150970459,5.716696739196777,30.506367511821516,33792,2.4748122692108154,30.50592119585384
149,30.72507777920601,1015344,0.40137600898742676,4.555735111236572,30.502076876885962,33792,2.4748122692108154,30.502076876885962
150,30.748930829064882,1015344,0.8098459243774414,6.109278678894043,30.498187243938446,33792,2.4748122692108154,30.498187243938446
151,30.692268648912368,1015344,0.734926700592041,5.811657667160034,30.49717234662085,33792,2.4748122692108154,30.49717234662085
152,30.800037366871003,1015344,1.8356969356536865,8.016243934631348,30.497840700727522,33792,2.4748122692108154,30.49717234662085
153,30.680828486147277,1015344,1.8396000862121582,8.532928705215454,30.5032241470886,33792,2.4748122692108154,30.49717234662085
154,30.670569750135513,1015344,1.5069661140441895,6.12453556060791,30.506817705703504,33792,2.4748122692108154,30.49717234662085
155,30.67910387253817,1015344,0.3917117118835449,7.532388925552368,30.49898916121685,33792,2.4748122692108154,30.49717234662085
156,30.80280622062923,1015344,1.1889123916625977,8.672798156738281,30.500019019300286,33792,2.4748122692108154,30.49717234662085
157,30.73285918129905,1015344,1.2266483306884766,8.227500915527344,30.500164573842827,33792,2.4748122692108154,30.49717234662085
158,30.700144824703067,1015344,1.830996036529541,5.45322847366333,30.495960840673156,33792,2.4748122692108154,30.495960840673156
159,30.757485270190227,1015344,0.7073078155517578,7.074310302734375,30.496859124212556,33792,2.4748122692108154,30.495960840673156
160,30.737625171122346,1015344,1.2721126079559326,7.850028038024902,30.49633397839286,33792,2.4748122692108154,30.495960840673156
161,30.688161205115676,1015344,1.594581127166748,8.625619411468506,30.502888892636154,33792,2.4748122692108154,30.495960840673156
162,30.71442914258938,1015344,0.8320755958557129,5.694595575332642,30.49075996695143,33792,2.4748122692108154,30.49075996695143
163,30.824309575159273,1015344,0.3845396041870117,7.483523607254028,30.489810876774065,33792,2.4748122692108154,30.489810876774065
164,30.75730925207902,1015344,1.6106159687042236,8.79801082611084,30.49237058921294,33792,2.4748122692108154,30.489810876774065
165,30.69348244195243,1015344,0.7850852012634277,8.416869640350342,30.489530131672367,33792,2.4748122692108154,30.489530131672367
166,30.71947355319528,1015344,1.8400883674621582,5.2635228633880615,30.490717127467647,33792,2.4748122692108154,30.489530131672367
167,30.644832108240532,1015344,0.5388693809509277,5.161749601364136,30.489367340550277,33792,2.4748122692108154,30.489367340550277
168,30.724464502495245,1015344,1.8469798564910889,8.58176064491272,30.496384051713076,33792,2.4748122692108154,30.489367340550277
169,30.637110066321082,1015344,1.5071699619293213,8.546530723571777,30.488652926502805,33792,2.4748122692108154,30.488652926502805
170,30.78293029687052,1015344,1.7595252990722656,6.053473234176636,30.490169151262805,33792,2.4748122692108154,30.488652926502805
171,30.82035471976417,1015344,0.728407621383667,6.4316792488098145,30.484586506178886,33792,2.4748122692108154,30.484586506178886
172,30.784732769972273,1015344,1.1226634979248047,7.874481678009033,30.48658203717434,33792,2.4748122692108154,30.484586506178886
173,30.720102865773086,1015344,1.8637073040008545,8.052419900894165,30.48965779759667,33792,2.4748122692108154,30.484586506178886
174,30.728433970497026,1015344,1.227266550064087,6.823940277099609,30.488876106161058,33792,2.4748122692108154,30.484586506178886
175,30.811660147920772,1015344,0.46941280364990234,4.390194416046143,30.49295414758451,33792,2.4748122692108154,30.484586506178886
176,30.67243487656959,1015344,0.42721104621887207,4.174839735031128,30.48641309413043,33792,2.4748122692108154,30.484586506178886
177,30.699154985512887,1015344,0.4306461811065674,4.275901794433594,30.483958648912836,33792,2.4748122692108154,30.483958648912836
178,30.69259124315473,1015344,0.4266393184661865,4.679261207580566,30.488342718644574,33792,2.4748122692108154,30.483958648912836
179,30.72066161567879,1015344,0.767054557800293,6.04427695274353,30.487056681604095,33792,2.4748122692108154,30.483958648912836
180,30.70967338149758,1015344,0.844618558883667,6.271444320678711,30.48296982049942,33792,2.4748122692108154,30.48296982049942
181,30.693085504484763,1015344,1.5574615001678467,8.503179550170898,30.486223784360018,33792,2.4748122692108154,30.48296982049942
182,30.75509237339533,1015344,1.6837012767791748,8.70069408416748,30.48795752994942,33792,2.4748122692108154,30.48296982049942
183,30.77200251051359,1015344,1.3960723876953125,5.3316967487335205,30.488966676321898,33792,2.4748122692108154,30.48296982049942
184,30.60123538163933,1015344,0.36057043075561523,7.107023477554321,30.489678659222342,33792,2.4748122692108154,30.48296982049942
185,30.736436272259592,1015344,1.3218927383422852,8.622158765792847,30.495584417473186,33792,2.4748122692108154,30.48296982049942
186,30.77804273831581,1015344,1.5752136707305908,8.137209177017212,30.490901043920807,33792,2.4748122692108154,30.48296982049942
187,30.79662678706439,1015344,1.833667516708374,5.452626943588257,30.48718135465275,33792,2.4748122692108154,30.48296982049942
188,30.663216971650762,1015344,0.4603884220123291,5.438960790634155,30.488241369074043,33792,2.4748122692108154,30.48296982049942
189,30.737748714348378,1015344,1.8438735008239746,8.33562421798706,30.481806883306213,33792,2.4748122692108154,30.481806883306213
190,30.654121080087567,1015344,1.8371362686157227,8.657256364822388,30.489978483228974,33792,2.4748122692108154,30.481806883306213
191,30.75036043557156,1015344,1.552427053451538,6.152220964431763,30.484847742499728,33792,2.4748122692108154,30.481806883306213
192,30.72970836095203,1015344,0.33768510818481445,7.429167032241821,30.488681291088913,33792,2.4748122692108154,30.481806883306213
193,30.692065059741395,1015344,1.2060699462890625,8.777642011642456,30.497369045561012,33792,2.4748122692108154,30.481806883306213
194,30.6737225130272,1015344,1.4242441654205322,8.204336643218994,30.49518280137669,33792,2.4748122692108154,30.481806883306213
195,30.67468842771942,1015344,1.817133903503418,4.6513190269470215,30.48649736064853,33792,2.4748122692108154,30.481806883306213
196,30.72487946799773,1015344,0.4892756938934326,5.18298602104187,30.480469873457245,33792,2.4748122692108154,30.480469873457245
197,30.679287154227556,1015344,1.7960164546966553,8.513216257095337,30.482286539944734,33792,2.4748122692108154,30.480469873457245
198,30.676605745396493,1015344,1.6796789169311523,8.541097402572632,30.485311314915165,33792,2.4748122692108154,30.480469873457245
199,30.741004868345996,1015344,1.5932424068450928,6.353501796722412,30.48671518311356,33792,2.4748122692108154,30.480469873457245
200,30.663774169504453,1015344,0.5084567070007324,6.895073175430298,30.486671288808186,33792,2.4748122692108154,30.480469873457245
201,30.785871761216644,1015344,1.2073969841003418,8.500540018081665,30.481457488103345,33792,2.4748122692108154,30.480469873457245
202,30.712407383545838,1015344,1.8131847381591797,8.165859937667847,30.47961058580514,33792,2.4748122692108154,30.47961058580514
203,30.76198148756722,1015344,1.6544404029846191,5.820405721664429,30.48616035598697,33792,2.4748122692108154,30.47961058580514
204,30.720279557117436,1015344,0.5153334140777588,4.268831729888916,30.4859989213221,33792,2.4748122692108154,30.47961058580514
205,30.702640742008576,1015344,0.4104421138763428,4.2588770389556885,30.486955626444384,33792,2.4748122692108154,30.47961058580514
206,30.742740673122352,1015344,0.4004232883453369,4.26640510559082,30.489076495170593,33792,2.4748122692108154,30.47961058580514
207,30.733296460156616,1015344,0.3922860622406006,3.3195550441741943,30.483177224795025,33792,2.4748122692108154,30.47961058580514
208,30.65535345413996,1015344,0.3693540096282959,4.179331541061401,30.487636865991533,33792,2.4748122692108154,30.47961058580514
209,30.623615299427374,1015344,0.45943355560302734,4.219156265258789,30.4840765487064,33792,2.4748122692108154,30.47961058580514
210,30.722830384988026,1015344,0.4216477870941162,4.188891887664795,30.47750037727934,33792,2.4748122692108154,30.47750037727934
211,30.6503208625493,1015344,0.4023857116699219,4.300814151763916,30.47470808390415,33792,2.4748122692108154,30.47470808390415
212,30.777909082947033,1015344,0.3894062042236328,4.265545129776001,30.481383592793435,33792,2.4748122692108154,30.47470808390415
213,30.71809220568378,1015344,0.40929651260375977,4.288976430892944,30.472745608199727,33792,2.4748122692108154,30.472745608199727
214,30.676474246303393,1015344,0.37658238410949707,4.280671834945679,30.47092801874334,33792,2.4748122692108154,30.47092801874334
215,30.787994490564127,1015344,0.4222846031188965,4.29932975769043,30.469319078055296,33792,2.4748122692108154,30.469319078055296
216,30.74458568037814,1015344,0.4216728210449219,4.164938688278198,30.46309381542784,33792,2.4748122692108154,30.46309381542784
217,30.695574540198795,1015344,0.38797473907470703,4.256363153457642,30.463954871351067,33792,2.4748122692108154,30.46309381542784
218,30.76475615366075,1015344,0.4029231071472168,4.279505491256714,30.46035546606237,33792,2.4748122692108154,30.46035546606237
219,30.684668748298616,1015344,0.3867156505584717,4.251539945602417,30.462202310562134,33792,2.4748122692108154,30.46035546606237
220,30.68808444409402,1015344,0.381558895111084,3.7096149921417236,30.46520115209348,33792,2.4748122692108154,30.46035546606237
221,30.67332105874493,1015344,0.34176063537597656,3.9909074306488037,30.460463133725252,33792,2.4748122692108154,30.46035546606237
222,30.679654215550578,1015344,0.4567711353302002,4.253251552581787,30.460083930781394,33792,2.4748122692108154,30.460083930781394
223,30.68587177210307,1015344,0.4612700939178467,4.218136787414551,30.460966041593842,33792,2.4748122692108154,30.460083930781394
224,30.740189788024388,1015344,0.43591856956481934,4.257182359695435,30.465327831831846,33792,2.4748122692108154,30.460083930781394
225,30.675600267714838,1015344,0.38951873779296875,4.252406358718872,30.462066928545635,33792,2.4748122692108154,30.460083930781394
226,30.646865538331696,1015344,0.41790080070495605,4.296058177947998,30.462213057460207,33792,2.4748122692108154,30.460083930781394
227,30.779469854139386,1015344,0.41254162788391113,4.1792871952056885,30.461449881394703,33792,2.4748122692108154,30.460083930781394
228,30.650003445911338,1015344,0.37174415588378906,4.16817307472229,30.459731876850128,33792,2.4748122692108154,30.459731876850128
229,30.758748571759888,1015344,0.408649206161499,4.24817156791687,30.4639531807466,33792,2.4748122692108154,30.459731876850128
230,30.640603173197807,1015344,0.39408206939697266,4.2824485301971436,30.46477358268969,33792,2.4748122692108154,30.459731876850128
231,30.64257043744635,1015344,0.4194021224975586,4.279424428939819,30.463392398574136,33792,2.4748122692108154,30.459731876850128
232,30.71525930103107,1015344,0.4206252098083496,4.247680425643921,30.465995875271883,33792,2.4748122692108154,30.459731876850128
233,30.59477873038918,1015344,0.38820958137512207,4.195960998535156,30.463533264217954,33792,2.4748122692108154,30.459731876850128
234,30.79635814966771,1015344,0.4274106025695801,3.351848840713501,30.46464542547862,33792,2.4748122692108154,30.459731876850128
235,30.71550881074975,1015344,0.39340639114379883,4.2886130809783936,30.463877428661693,33792,2.4748122692108154,30.459731876850128
