epoch,train_loss,vertices_seen,data_gen_time,train_epoch_time,val_loss,val_vertices_seen,val_gen_time,best_val_loss
1,107.38455594754687,1020000,0.37624311447143555,11.519339561462402,28.937165519770453,26112,0.42225027084350586,28.937165519770453
2,26.00048169902727,1020000,0.12248373031616211,5.6014392375946045,26.245924595524283,26112,0.42225027084350586,26.245924595524283
3,23.48419709299125,1020000,0.12630367279052734,4.551459789276123,23.621630300493802,26112,0.42225027084350586,23.621630300493802
4,22.442815369250727,1020000,0.21998310089111328,4.679299592971802,22.339257084855845,26112,0.42225027084350586,22.339257084855845
5,21.7265682220459,1020000,0.24123072624206543,6.29010009765625,21.21500109691246,26112,0.42225027084350586,21.21500109691246
6,21.18960397383746,1020000,0.11422228813171387,4.216127872467041,21.10576369481928,26112,0.42225027084350586,21.10576369481928
7,20.794969334321863,1020000,0.11432790756225586,4.714897155761719,20.323238814578335,26112,0.42225027084350586,20.323238814578335
8,20.428825958102358,1020000,0.14493751525878906,4.9842634201049805,20.324106062159817,26112,0.42225027084350586,20.323238814578335
9,20.166622573254156,1020000,0.12009692192077637,5.650506496429443,20.187245664643306,26112,0.42225027084350586,20.187245664643306
10,19.8750644197651,1020000,0.12564349174499512,6.571469068527222,19.9147270321846,26112,0.42225027084350586,19.9147270321846
11,19.69673070720598,1020000,0.1141197681427002,6.072332382202148,19.27755164749482,26112,0.42225027084350586,19.27755164749482
12,19.55409783008052,1020000,0.18904733657836914,5.234827756881714,19.330012092403337,26112,0.42225027084350586,19.27755164749482
13,19.332127851598404,1020000,0.1765918731689453,6.279560565948486,19.12981871296378,26112,0.42225027084350586,19.12981871296378
14,19.207965308544683,1020000,0.2004244327545166,5.5142834186553955,19.04445131853515,26112,0.42225027084350586,19.04445131853515
15,19.067637985827876,1020000,0.42612767219543457,6.357966184616089,19.071497377227335,26112,0.42225027084350586,19.04445131853515
16,18.917506161858054,1020000,0.484694242477417,7.185159683227539,18.992035634377423,26112,0.42225027084350586,18.992035634377423
17,18.869831160003063,1020000,0.19113469123840332,7.285079717636108,19.040885388851166,26112,0.42225027084350586,18.992035634377423
18,18.734951748567468,1020000,0.4421875476837158,7.139627695083618,18.59792744879629,26112,0.42225027084350586,18.59792744879629
19,18.669292749143114,1020000,0.22657489776611328,6.81038498878479,18.50518174381817,26112,0.42225027084350586,18.50518174381817
20,18.609446338578767,1020000,0.1151270866394043,6.924822568893433,18.555868174515517,26112,0.42225027084350586,18.50518174381817
21,18.506325123356838,1020000,0.21874547004699707,7.685821771621704,18.66070108904558,26112,0.42225027084350586,18.50518174381817
22,18.467027701583564,1020000,0.15896201133728027,6.797081232070923,18.32907646894455,26112,0.42225027084350586,18.32907646894455
23,18.413823987923415,1020000,0.2547786235809326,7.535058259963989,18.37988567352295,26112,0.42225027084350586,18.32907646894455
24,18.387113028881597,1020000,0.18593430519104004,7.747191667556763,18.320323136507294,26112,0.42225027084350586,18.320323136507294
25,18.277813612246046,1020000,0.5778567790985107,7.217364311218262,18.441395211453532,26112,0.42225027084350586,18.320323136507294
26,18.191515286763508,1020000,0.14143586158752441,8.379130125045776,18.137504367267383,26112,0.42225027084350586,18.137504367267383
27,18.122519493103027,1020000,0.38739824295043945,7.373795986175537,18.069994696215087,26112,0.42225027084350586,18.069994696215087
