epoch,train_loss,train_top1,vertices_seen,label_time,optim_time,epoch_time,val_loss,val_top1,best_val_loss
1,991.9568710327148,0.043212890625,32768,2.5454649925231934,2.4191296100616455,6.353626012802124,796.2186336517334,0.0433502197265625,796.2186336517334
2,536.5934371948242,0.04473876953125,32768,2.4578588008880615,0.9190576076507568,4.877139091491699,213.13043022155762,0.0451812744140625,213.13043022155762
3,148.7071704864502,0.044891357421875,32768,4.382077217102051,0.8145861625671387,6.6010637283325195,81.51502203941345,0.0430908203125,81.51502203941345
4,60.297183990478516,0.044158935546875,32768,2.225013256072998,0.662581205368042,4.777694463729858,43.1918203830719,0.0423431396484375,43.1918203830719
5,38.117847204208374,0.04547119140625,32768,3.1234993934631348,0.659496545791626,5.207050800323486,32.644972026348114,0.0450286865234375,32.644972026348114
6,31.927480101585388,0.04437255859375,32768,2.4707846641540527,0.7206802368164062,4.674631834030151,30.81763631105423,0.0453948974609375,30.81763631105423
7,32.753483057022095,0.045135498046875,32768,4.858890533447266,0.8478219509124756,6.933072328567505,30.821693003177643,0.0442962646484375,30.81763631105423
8,30.927998542785645,0.043792724609375,32768,2.024667978286743,0.6823697090148926,4.339094638824463,29.55914056301117,0.045806884765625,29.55914056301117
9,30.653107047080994,0.04644775390625,32768,2.885335922241211,0.998455286026001,5.422594308853149,28.964234173297882,0.045135498046875,28.964234173297882
10,30.219606518745422,0.047454833984375,32768,2.173386573791504,0.7259914875030518,4.340261936187744,28.871798396110535,0.0476226806640625,28.871798396110535
11,29.82016432285309,0.045928955078125,32768,2.301375389099121,0.6575155258178711,4.309920787811279,28.740329027175903,0.04779052734375,28.740329027175903
12,30.176522612571716,0.0467529296875,32768,2.094252586364746,0.6564180850982666,4.127563714981079,28.6518731713295,0.045806884765625,28.6518731713295
13,29.488820791244507,0.046783447265625,32768,4.472509860992432,0.8083643913269043,6.843497037887573,28.549246788024902,0.045074462890625,28.549246788024902
14,29.60022485256195,0.043701171875,32768,2.377495288848877,0.694439172744751,4.60208797454834,28.430171072483063,0.04693603515625,28.430171072483063
15,29.57101535797119,0.046478271484375,32768,1.912451982498169,0.7270646095275879,3.7529327869415283,28.28673940896988,0.045196533203125,28.28673940896988
16,29.666849732398987,0.045440673828125,32768,4.394400358200073,0.7927505970001221,6.435545921325684,28.388936042785645,0.0476531982421875,28.28673940896988
17,29.643863320350647,0.0487060546875,32768,1.7488651275634766,0.5762913227081299,3.854447603225708,28.5805801153183,0.047210693359375,28.28673940896988
18,29.63409161567688,0.04833984375,32768,2.5030713081359863,0.6237590312957764,4.416043758392334,28.347115576267242,0.0475311279296875,28.28673940896988
19,29.39606213569641,0.045440673828125,32768,3.1456358432769775,0.8245978355407715,5.360299587249756,28.68048757314682,0.0443878173828125,28.28673940896988
20,29.17264449596405,0.046234130859375,32768,3.756563663482666,0.8199753761291504,5.784219741821289,29.513877749443054,0.0446319580078125,28.28673940896988
21,29.346264123916626,0.045684814453125,32768,2.356163501739502,0.6168129444122314,3.98518705368042,29.17334693670273,0.0465240478515625,28.28673940896988
22,29.08032786846161,0.045654296875,32768,2.0326995849609375,0.6250598430633545,3.749396800994873,28.869003653526306,0.0443115234375,28.28673940896988
23,28.890325784683228,0.044921875,32768,4.342408657073975,0.8465743064880371,6.311878204345703,29.410085439682007,0.044769287109375,28.28673940896988
24,29.001298666000366,0.047821044921875,32768,1.8251590728759766,0.6861057281494141,3.493276357650757,28.648840248584747,0.04083251953125,28.28673940896988
25,28.34151291847229,0.0460205078125,32768,1.6615869998931885,0.5328280925750732,3.207341432571411,28.46941566467285,0.0460052490234375,28.28673940896988
26,28.58011269569397,0.048126220703125,32768,3.8896243572235107,0.8843727111816406,6.365702152252197,28.729445040225983,0.046844482421875,28.28673940896988
27,27.895453214645386,0.049957275390625,32768,1.7715444564819336,0.6288526058197021,3.5156009197235107,28.16717827320099,0.0498504638671875,28.16717827320099
28,28.199658393859863,0.04754638671875,32768,4.615816593170166,0.9118936061859131,6.991508960723877,28.20496279001236,0.0469512939453125,28.16717827320099
29,28.67980694770813,0.04815673828125,32768,2.344273567199707,0.6827907562255859,3.9499247074127197,29.00303941965103,0.04925537109375,28.16717827320099
30,28.31569540500641,0.04876708984375,32768,2.21026349067688,0.5508594512939453,4.0672149658203125,28.134588420391083,0.0462493896484375,28.134588420391083
