epoch,train_loss,train_top1,vertices_seen,label_time,optim_time,epoch_time,val_loss,val_top1,best_val_loss
39,3.736818715929985,0.361297607421875,32768,1.4029738903045654,0.39061498641967773,2.4225921630859375,3.725750155746937,0.36334228515625,3.7126810625195503
40,3.731817916035652,0.357635498046875,32768,1.3685359954833984,0.4006690979003906,2.4005067348480225,3.7129867896437645,0.3598785400390625,3.7126810625195503
41,3.704674929380417,0.361083984375,32768,1.4072494506835938,0.4013211727142334,2.6797659397125244,3.710601717233658,0.36083984375,3.710601717233658
42,3.7574415653944016,0.3602294921875,32768,1.375624656677246,0.38696837425231934,2.4006524085998535,3.7143604904413223,0.361175537109375,3.710601717233658
43,3.7352103888988495,0.360595703125,32768,1.4290997982025146,0.45516014099121094,2.5813729763031006,3.72446109354496,0.3624114990234375,3.710601717233658
44,3.7407275587320328,0.365203857421875,32768,1.4703974723815918,0.46042561531066895,2.6056816577911377,3.7427438646554947,0.35888671875,3.710601717233658
45,3.730557829141617,0.3587646484375,32768,1.4050889015197754,0.4288454055786133,2.4436306953430176,3.7156611531972885,0.360595703125,3.710601717233658
46,3.6995318084955215,0.363739013671875,32768,1.391873836517334,0.40673184394836426,2.746675968170166,3.7000101506710052,0.3580474853515625,3.7000101506710052
47,3.7101185768842697,0.3621826171875,32768,1.4553842544555664,0.45478296279907227,2.5702691078186035,3.7365798130631447,0.3617401123046875,3.7000101506710052
48,3.6905186772346497,0.358612060546875,32768,1.5256989002227783,0.4481661319732666,2.619180202484131,3.7242670357227325,0.36029052734375,3.7000101506710052
49,3.7252290546894073,0.360443115234375,32768,1.4190213680267334,0.4131205081939697,2.4610378742218018,3.712993212044239,0.3610687255859375,3.7000101506710052
50,3.6910945922136307,0.358245849609375,32768,1.4181301593780518,0.39369940757751465,2.4738943576812744,3.7473613545298576,0.3628387451171875,3.7000101506710052
51,3.678059548139572,0.35797119140625,32768,1.4793064594268799,0.436676025390625,2.5884368419647217,3.7194337993860245,0.362030029296875,3.7000101506710052
52,3.7034724950790405,0.36285400390625,32768,1.4777791500091553,0.43634700775146484,2.5729713439941406,3.7209966629743576,0.362396240234375,3.7000101506710052
53,3.720757231116295,0.3604736328125,32768,1.4877076148986816,0.42067837715148926,2.5261683464050293,3.715336635708809,0.360137939453125,3.7000101506710052
54,3.7727293223142624,0.354339599609375,32768,1.3648810386657715,0.36869263648986816,2.368438720703125,3.7095887064933777,0.3595428466796875,3.7000101506710052
55,3.726607784628868,0.361114501953125,32768,1.3921656608581543,0.3920619487762451,2.4105939865112305,3.744365803897381,0.3619842529296875,3.7000101506710052
56,3.717901349067688,0.36126708984375,32768,1.341486930847168,0.37940287590026855,2.3671844005584717,3.7425554394721985,0.3601226806640625,3.7000101506710052
57,3.7263493686914444,0.36376953125,32768,1.3514831066131592,0.39677977561950684,2.679456949234009,3.692562609910965,0.3600921630859375,3.692562609910965
58,3.7379002273082733,0.35662841796875,32768,1.4984424114227295,0.5332210063934326,2.813929319381714,3.69365806132555,0.36328125,3.692562609910965
59,3.720747694373131,0.3583984375,32768,1.9930968284606934,0.5097999572753906,3.6033456325531006,3.680035062134266,0.3633880615234375,3.680035062134266
60,3.7335126250982285,0.358184814453125,32768,1.8716280460357666,0.5243921279907227,3.2793781757354736,3.690216012299061,0.3607635498046875,3.680035062134266
61,3.72268870472908,0.363525390625,32768,1.6845946311950684,0.5945882797241211,3.083315849304199,3.689123086631298,0.361541748046875,3.680035062134266
62,3.7128924280405045,0.360565185546875,32768,1.617565631866455,0.5183680057525635,2.9221959114074707,3.737731419503689,0.3594207763671875,3.680035062134266
63,3.691613718867302,0.360198974609375,32768,1.6943359375,0.5037670135498047,3.2402701377868652,3.677594780921936,0.3626556396484375,3.677594780921936
64,3.6867498606443405,0.360809326171875,32768,1.6384789943695068,0.4756662845611572,2.8134381771087646,3.694209486246109,0.3618621826171875,3.677594780921936
65,3.736443519592285,0.360931396484375,32768,1.7648682594299316,0.5161900520324707,3.020519733428955,3.715185597538948,0.3567657470703125,3.677594780921936
66,3.754245564341545,0.358489990234375,32768,1.749474048614502,0.6125943660736084,3.1298012733459473,3.703096203505993,0.364654541015625,3.677594780921936
67,3.703147456049919,0.362030029296875,32768,1.576550006866455,0.48020029067993164,2.731658935546875,3.7072687670588493,0.36041259765625,3.677594780921936
68,3.678322747349739,0.357421875,32768,1.480112075805664,0.4695711135864258,2.676304578781128,3.6971285194158554,0.360107421875,3.677594780921936
69,3.6961128562688828,0.362335205078125,32768,1.505275011062622,0.4884521961212158,2.6822474002838135,3.693537935614586,0.3607330322265625,3.677594780921936
70,3.717914640903473,0.360595703125,32768,1.4524569511413574,0.44388270378112793,2.553565740585327,3.6917199045419693,0.3597564697265625,3.677594780921936
71,3.714472383260727,0.364837646484375,32768,1.5448760986328125,0.5048539638519287,2.7276065349578857,3.7207256257534027,0.3648223876953125,3.677594780921936
72,3.7198581397533417,0.360137939453125,32768,1.463423252105713,0.4708898067474365,2.6996710300445557,3.691555544734001,0.3597259521484375,3.677594780921936
73,3.7204235196113586,0.357940673828125,32768,1.4988210201263428,0.45648670196533203,2.6148176193237305,3.7400881871581078,0.3559112548828125,3.677594780921936
74,3.7270269095897675,0.35699462890625,32768,1.5055036544799805,0.4309260845184326,2.5914978981018066,3.6868221685290337,0.364471435546875,3.677594780921936
75,3.6745564490556717,0.363739013671875,32768,1.5055227279663086,0.4620509147644043,2.624197006225586,3.720517173409462,0.3579254150390625,3.677594780921936
76,3.699489250779152,0.363555908203125,32768,1.4130828380584717,0.41357851028442383,2.4910800457000732,3.6983182579278946,0.362030029296875,3.677594780921936
77,3.708507627248764,0.3638916015625,32768,1.3955116271972656,0.43897438049316406,2.497785806655884,3.7533996030688286,0.3614959716796875,3.677594780921936
78,3.7526097893714905,0.360260009765625,32768,1.4385921955108643,0.4341886043548584,2.775799036026001,3.676545210182667,0.3657684326171875,3.676545210182667
79,3.6957390159368515,0.35931396484375,32768,1.407444715499878,0.39664244651794434,2.4751434326171875,3.6859115436673164,0.3616943359375,3.676545210182667
80,3.669801786541939,0.365509033203125,32768,1.5337677001953125,0.4687678813934326,2.7172815799713135,3.710178315639496,0.362762451171875,3.676545210182667
81,3.6830500662326813,0.361083984375,32768,1.5256962776184082,0.4562876224517822,2.6683249473571777,3.7096702456474304,0.360565185546875,3.676545210182667
82,3.692862570285797,0.365386962890625,32768,1.5140268802642822,0.44123172760009766,2.6309750080108643,3.6811015903949738,0.3612823486328125,3.676545210182667
83,3.652952566742897,0.359527587890625,32768,1.4309215545654297,0.4068262577056885,2.5038018226623535,3.722561277449131,0.3598785400390625,3.676545210182667
84,3.7513587027788162,0.356231689453125,32768,1.398946762084961,0.3939812183380127,2.457728624343872,3.6958271488547325,0.3639373779296875,3.676545210182667
85,3.720056638121605,0.361236572265625,32768,1.387577772140503,0.40790486335754395,2.4375545978546143,3.703979976475239,0.360595703125,3.676545210182667
86,3.7085928916931152,0.363739013671875,32768,1.41819429397583,0.39633893966674805,2.437887668609619,3.7101362124085426,0.3578338623046875,3.676545210182667
87,3.699948340654373,0.3575439453125,32768,1.3992791175842285,0.4264199733734131,2.439361810684204,3.7053385972976685,0.358489990234375,3.676545210182667
88,3.7064774930477142,0.357635498046875,32768,1.4109632968902588,0.40306735038757324,2.451651096343994,3.691390536725521,0.36395263671875,3.676545210182667
89,3.680789276957512,0.35906982421875,32768,1.3798484802246094,0.404374361038208,2.4324567317962646,3.6955543905496597,0.3601531982421875,3.676545210182667
90,3.6956418454647064,0.354034423828125,32768,1.3933758735656738,0.40070104598999023,2.42056941986084,3.6828679144382477,0.360260009765625,3.676545210182667
91,3.7680736631155014,0.35986328125,32768,1.4147322177886963,0.40752124786376953,2.441582679748535,3.7146422937512398,0.3647003173828125,3.676545210182667
92,3.677293360233307,0.3638916015625,32768,1.4005157947540283,0.39785051345825195,2.4361448287963867,3.684271387755871,0.3658447265625,3.676545210182667
93,3.671613037586212,0.3624267578125,32768,1.3926799297332764,0.40581417083740234,2.4445180892944336,3.682797849178314,0.361083984375,3.676545210182667
94,3.7172965705394745,0.358734130859375,32768,1.3738102912902832,0.3782773017883301,2.3916642665863037,3.6845984533429146,0.3620758056640625,3.676545210182667
95,3.718722477555275,0.359710693359375,32768,1.4293739795684814,0.38842058181762695,2.440688133239746,3.706218235194683,0.3612518310546875,3.676545210182667
96,3.6789451986551285,0.353424072265625,32768,1.4076778888702393,0.39739513397216797,2.4652438163757324,3.7073067277669907,0.3632049560546875,3.676545210182667
97,3.7100870013237,0.365142822265625,32768,1.5304005146026611,0.42620038986206055,2.6176629066467285,3.694425255060196,0.3596343994140625,3.676545210182667
98,3.7280744463205338,0.356048583984375,32768,1.5775318145751953,0.45731091499328613,2.973921775817871,3.665504701435566,0.3602752685546875,3.665504701435566
99,3.655578091740608,0.3612060546875,32768,1.4874467849731445,0.431138277053833,2.542005777359009,3.679564841091633,0.3581085205078125,3.665504701435566
100,3.7157935947179794,0.359222412109375,32768,1.4468438625335693,0.49961256980895996,2.6916708946228027,3.69375741481781,0.362640380859375,3.665504701435566
101,3.695540562272072,0.364410400390625,32768,1.44456148147583,0.4195559024810791,2.5232598781585693,3.6810285449028015,0.3615875244140625,3.665504701435566
102,3.6176383793354034,0.36077880859375,32768,1.3980951309204102,0.3897221088409424,2.4325757026672363,3.677951857447624,0.3621673583984375,3.665504701435566
103,3.680783435702324,0.356201171875,32768,1.4059021472930908,0.40487098693847656,2.438830614089966,3.7311963364481926,0.3609771728515625,3.665504701435566
104,3.6937366724014282,0.35955810546875,32768,1.4006967544555664,0.4151170253753662,2.4368743896484375,3.729820393025875,0.36126708984375,3.665504701435566
105,3.6503855139017105,0.365142822265625,32768,1.3544721603393555,0.4079868793487549,2.6842527389526367,3.6494284123182297,0.3651885986328125,3.6494284123182297
106,3.6693364083766937,0.360382080078125,32768,1.5039689540863037,0.4125189781188965,2.841515064239502,3.6493857949972153,0.362335205078125,3.6493857949972153
107,3.611503094434738,0.363677978515625,32768,1.5140955448150635,0.4506547451019287,3.0414135456085205,3.6483787521719933,0.362152099609375,3.6483787521719933
108,3.7159563153982162,0.355560302734375,32768,1.4978623390197754,0.4815669059753418,2.647930383682251,3.6924540027976036,0.357879638671875,3.6483787521719933
109,3.666419208049774,0.359039306640625,32768,1.4778547286987305,0.4141805171966553,2.525946855545044,3.6784571558237076,0.3621978759765625,3.6483787521719933
110,3.650736838579178,0.3621826171875,32768,1.4050817489624023,0.4026222229003906,2.4262771606445312,3.677216522395611,0.3617706298828125,3.6483787521719933
111,3.7611099928617477,0.358795166015625,32768,1.4046704769134521,0.3903656005859375,2.454115390777588,3.7046460434794426,0.362396240234375,3.6483787521719933
112,3.684288740158081,0.367095947265625,32768,1.4387006759643555,0.42877674102783203,2.5648481845855713,3.651387006044388,0.36236572265625,3.6483787521719933
113,3.622609779238701,0.3665771484375,32768,1.5075602531433105,0.4469778537750244,2.856541872024536,3.646418936550617,0.3588104248046875,3.646418936550617
114,3.6651480197906494,0.357757568359375,32768,1.6679887771606445,0.5128543376922607,2.901153802871704,3.6914458572864532,0.364898681640625,3.646418936550617
115,3.7666736841201782,0.362548828125,32768,1.4778907299041748,0.4312129020690918,2.568370819091797,3.688537746667862,0.367828369140625,3.646418936550617
116,3.673444464802742,0.359527587890625,32768,1.4184491634368896,0.39681124687194824,2.4599132537841797,3.6942258551716805,0.360687255859375,3.646418936550617
117,3.674954667687416,0.36053466796875,32768,1.3969695568084717,0.408433198928833,2.459618330001831,3.6524307653307915,0.362335205078125,3.646418936550617
118,3.6453114598989487,0.36138916015625,32768,1.3991937637329102,0.398967981338501,2.4285106658935547,3.664859317243099,0.361114501953125,3.646418936550617
119,3.664950951933861,0.36090087890625,32768,1.420541763305664,0.3997375965118408,2.4460041522979736,3.667842909693718,0.3650360107421875,3.646418936550617
120,3.7171730697155,0.355499267578125,32768,1.3947417736053467,0.40007877349853516,2.401787519454956,3.666476361453533,0.3596649169921875,3.646418936550617
121,3.6343718767166138,0.361083984375,32768,1.400240421295166,0.3901023864746094,2.4009337425231934,3.6682014167308807,0.36138916015625,3.646418936550617
122,3.631458193063736,0.364227294921875,32768,1.3825263977050781,0.38363146781921387,2.408721685409546,3.702703908085823,0.363037109375,3.646418936550617
123,3.67524591088295,0.35858154296875,32768,1.3945116996765137,0.39627504348754883,2.423018455505371,3.668830581009388,0.360321044921875,3.646418936550617
124,3.724091812968254,0.362945556640625,32768,1.380347728729248,0.39118123054504395,2.403266429901123,3.689976043999195,0.3607940673828125,3.646418936550617
125,3.6813832968473434,0.361175537109375,32768,1.4548792839050293,0.40346193313598633,2.4874377250671387,3.668452836573124,0.3609161376953125,3.646418936550617
126,3.647212788462639,0.3629150390625,32768,1.4313035011291504,0.3964049816131592,2.439258337020874,3.664903551340103,0.3622283935546875,3.646418936550617
127,3.708472356200218,0.363311767578125,32768,1.410454273223877,0.4002070426940918,2.4378459453582764,3.6723310127854347,0.3609161376953125,3.646418936550617
128,3.6966210305690765,0.359649658203125,32768,1.409231185913086,0.39461541175842285,2.4476184844970703,3.6480141282081604,0.3622589111328125,3.646418936550617
129,3.5923888236284256,0.36517333984375,32768,1.524163007736206,0.4296889305114746,2.6126928329467773,3.6491782441735268,0.3589324951171875,3.646418936550617
130,3.6831245869398117,0.357940673828125,32768,1.7536158561706543,0.5411620140075684,2.970806837081909,3.658259302377701,0.3656158447265625,3.646418936550617
131,3.653610661625862,0.36151123046875,32768,1.5198791027069092,0.4330103397369385,2.8271472454071045,3.6458965837955475,0.36346435546875,3.6458965837955475
132,3.6730692386627197,0.36083984375,32768,1.4860703945159912,0.4381990432739258,2.6794068813323975,3.7111682295799255,0.364898681640625,3.6458965837955475
133,3.720386490225792,0.361846923828125,32768,1.4342052936553955,0.46210813522338867,2.551140069961548,3.6498226299881935,0.357635498046875,3.6458965837955475
134,3.646994397044182,0.357574462890625,32768,1.4236245155334473,0.40547943115234375,2.725348711013794,3.63957342505455,0.3584136962890625,3.63957342505455
135,3.696184143424034,0.36346435546875,32768,1.3941071033477783,0.4013071060180664,2.437370538711548,3.6728539764881134,0.361480712890625,3.63957342505455
136,3.6256444454193115,0.360137939453125,32768,1.4786856174468994,0.4546492099761963,2.878074884414673,3.6171129047870636,0.3597259521484375,3.6171129047870636
137,3.6638851314783096,0.358917236328125,32768,1.4193484783172607,0.4015517234802246,2.4511382579803467,3.635028153657913,0.362518310546875,3.6171129047870636
138,3.6897819191217422,0.360504150390625,32768,1.4718191623687744,0.4488849639892578,2.589962959289551,3.6765335500240326,0.3614349365234375,3.6171129047870636
139,3.62798610329628,0.35626220703125,32768,1.4688911437988281,0.4375185966491699,2.5584640502929688,3.64629328250885,0.35760498046875,3.6171129047870636
140,3.643330916762352,0.36114501953125,32768,1.4043138027191162,0.4002668857574463,2.4288506507873535,3.715543545782566,0.3602447509765625,3.6171129047870636
141,3.700877293944359,0.36102294921875,32768,1.393057107925415,0.3688373565673828,2.3837456703186035,3.691764757037163,0.3577117919921875,3.6171129047870636
142,3.6848189532756805,0.363250732421875,32768,1.4491894245147705,0.39803171157836914,2.474088430404663,3.6267675310373306,0.360931396484375,3.6171129047870636
143,3.6323982179164886,0.35614013671875,32768,1.4319281578063965,0.3951883316040039,2.465423822402954,3.6354723125696182,0.3585357666015625,3.6171129047870636
144,3.644708886742592,0.36016845703125,32768,1.410348653793335,0.39580202102661133,2.4918930530548096,3.642338827252388,0.3601226806640625,3.6171129047870636
145,3.6591439843177795,0.356903076171875,32768,1.5381484031677246,0.44587016105651855,2.6416680812835693,3.6586616039276123,0.3572845458984375,3.6171129047870636
146,3.6750520318746567,0.3641357421875,32768,1.5341649055480957,0.4256734848022461,2.590707540512085,3.671402543783188,0.362152099609375,3.6171129047870636
147,3.673522174358368,0.35650634765625,32768,1.4576971530914307,0.4124574661254883,2.5437185764312744,3.691437527537346,0.3594512939453125,3.6171129047870636
148,3.6417491734027863,0.3568115234375,32768,1.4199244976043701,0.4055488109588623,2.4537198543548584,3.645654544234276,0.3571319580078125,3.6171129047870636
149,3.6298404335975647,0.360260009765625,32768,1.3777148723602295,0.38767194747924805,2.375247001647949,3.6851748526096344,0.360076904296875,3.6171129047870636
150,3.6899682879447937,0.357696533203125,32768,1.405822992324829,0.3980379104614258,2.425713300704956,3.6527501940727234,0.3609161376953125,3.6171129047870636
151,3.6432911157608032,0.36083984375,32768,1.3697290420532227,0.3895103931427002,2.4060723781585693,3.6571913734078407,0.356964111328125,3.6171129047870636
152,3.682960331439972,0.3604736328125,32768,1.3957459926605225,0.402557373046875,2.4490151405334473,3.6601005122065544,0.36480712890625,3.6171129047870636
153,3.648024767637253,0.3587646484375,32768,1.391002893447876,0.383655309677124,2.3983428478240967,3.6637404188513756,0.3593902587890625,3.6171129047870636
154,3.7207212299108505,0.362030029296875,32768,1.4109277725219727,0.39678287506103516,2.4257822036743164,3.669491767883301,0.36102294921875,3.6171129047870636
155,3.68912997841835,0.361663818359375,32768,1.3840923309326172,0.3895595073699951,2.400163173675537,3.660780258476734,0.3606109619140625,3.6171129047870636
156,3.668507397174835,0.359649658203125,32768,1.3851978778839111,0.4028472900390625,2.411530017852783,3.643383838236332,0.3642730712890625,3.6171129047870636
157,3.623121201992035,0.364105224609375,32768,1.375314474105835,0.38797688484191895,2.376624345779419,3.6551258638501167,0.3605499267578125,3.6171129047870636
158,3.667624592781067,0.3602294921875,32768,1.3971819877624512,0.39605045318603516,2.4151015281677246,3.733680471777916,0.3586273193359375,3.6171129047870636
159,3.6980158537626266,0.354644775390625,32768,1.3729064464569092,0.38640570640563965,2.398409605026245,3.6998172998428345,0.358184814453125,3.6171129047870636
160,3.6952198296785355,0.358184814453125,32768,1.3873143196105957,0.4015023708343506,2.449000835418701,3.654754415154457,0.3610992431640625,3.6171129047870636
161,3.6186549216508865,0.357666015625,32768,1.390359878540039,0.40573549270629883,2.425447940826416,3.6478720009326935,0.3567047119140625,3.6171129047870636
162,3.6179072856903076,0.359283447265625,32768,1.48555326461792,0.4225144386291504,2.5755715370178223,3.6626976653933525,0.3620147705078125,3.6171129047870636
163,3.6640713810920715,0.362091064453125,32768,1.5670254230499268,0.4619011878967285,2.7119109630584717,3.680576518177986,0.364105224609375,3.6171129047870636
164,3.670320227742195,0.363433837890625,32768,1.4737675189971924,0.436481237411499,2.5745465755462646,3.7382267862558365,0.360504150390625,3.6171129047870636
165,3.6746207028627396,0.360198974609375,32768,1.4062602519989014,0.4134037494659424,2.450538396835327,3.6380421966314316,0.361083984375,3.6171129047870636
166,3.678256645798683,0.35491943359375,32768,1.3982102870941162,0.390697717666626,2.449125051498413,3.708532966673374,0.3599090576171875,3.6171129047870636
167,3.692212924361229,0.3629150390625,32768,1.399672031402588,0.39865970611572266,2.432734489440918,3.6625498831272125,0.362548828125,3.6171129047870636
168,3.70707631111145,0.360260009765625,32768,1.3906638622283936,0.3959617614746094,2.7517380714416504,3.6124995201826096,0.3636474609375,3.6124995201826096
169,3.6014972031116486,0.361663818359375,32768,1.4036219120025635,0.38895153999328613,2.4519851207733154,3.6393543034791946,0.36090087890625,3.6124995201826096
170,3.6960549503564835,0.35736083984375,32768,1.4104676246643066,0.4084818363189697,2.498461961746216,3.65943593531847,0.3631744384765625,3.6124995201826096
171,3.6814274936914444,0.3612060546875,32768,1.5008060932159424,0.44872164726257324,2.62723445892334,3.624462179839611,0.3631439208984375,3.6124995201826096
172,3.624946430325508,0.3612060546875,32768,1.3956186771392822,0.39577221870422363,2.464622974395752,3.6273884251713753,0.3643951416015625,3.6124995201826096
173,3.584351897239685,0.36114501953125,32768,1.4214773178100586,0.4043006896972656,2.65924072265625,3.6078478023409843,0.3618927001953125,3.6078478023409843
174,3.64638352394104,0.359283447265625,32768,1.3833162784576416,0.3779876232147217,2.4373319149017334,3.6416467651724815,0.36285400390625,3.6078478023409843
175,3.6716409772634506,0.3607177734375,32768,1.4810233116149902,0.430255651473999,2.5627667903900146,3.6415239572525024,0.364349365234375,3.6078478023409843
176,3.571813687682152,0.363677978515625,32768,1.4500977993011475,0.4118156433105469,2.5023820400238037,3.642461471259594,0.3617706298828125,3.6078478023409843
177,3.583332970738411,0.363037109375,32768,1.4176630973815918,0.4172096252441406,2.4880619049072266,3.653523698449135,0.362335205078125,3.6078478023409843
178,3.7057369500398636,0.36297607421875,32768,1.498523235321045,0.4626636505126953,2.6191558837890625,3.7111078798770905,0.360504150390625,3.6078478023409843
179,3.6223108172416687,0.355499267578125,32768,1.5152256488800049,0.43504810333251953,2.6119422912597656,3.6250133961439133,0.3617706298828125,3.6078478023409843
180,3.624534949660301,0.357391357421875,32768,1.520509958267212,0.42905092239379883,2.642782211303711,3.622496157884598,0.363922119140625,3.6078478023409843
181,3.640434682369232,0.360687255859375,32768,1.4294724464416504,0.4271376132965088,2.5169668197631836,3.6431013345718384,0.3629913330078125,3.6078478023409843
182,3.675941362977028,0.364776611328125,32768,1.428771734237671,0.3971669673919678,2.469923257827759,3.6317296251654625,0.362091064453125,3.6078478023409843
183,3.6073871850967407,0.362762451171875,32768,1.419466495513916,0.40736865997314453,2.4743831157684326,3.6652729138731956,0.3627166748046875,3.6078478023409843
184,3.6023459285497665,0.3677978515625,32768,1.417341709136963,0.4092535972595215,2.4712882041931152,3.650433123111725,0.3619842529296875,3.6078478023409843
185,3.663325473666191,0.359405517578125,32768,1.392301082611084,0.393125057220459,2.450206756591797,3.6666333228349686,0.358184814453125,3.6078478023409843
186,3.6951917558908463,0.359954833984375,32768,1.4326584339141846,0.4184391498565674,2.477764368057251,3.6519130542874336,0.3643646240234375,3.6078478023409843
187,3.6828597337007523,0.360015869140625,32768,1.396925926208496,0.39562201499938965,2.4549782276153564,3.6266962215304375,0.3634796142578125,3.6078478023409843
188,3.67888106405735,0.358154296875,32768,1.405263900756836,0.3995647430419922,2.430243730545044,3.623717248439789,0.3625946044921875,3.6078478023409843
189,3.685700908303261,0.363067626953125,32768,1.4305317401885986,0.4228546619415283,2.4581212997436523,3.645106591284275,0.3637847900390625,3.6078478023409843
